gid,population_c,building_c,geometry,학교,교통_소,주택,대형마트,백화점,교통_대,동일업체,경쟁업체
다바9423,39.0,23.0,"POLYGON ((127.43308436323143 36.40448202626774, 127.4330766313492 36.41349734686603, 127.44423052087325 36.413503076776145, 127.44423696411081 36.404487754302316, 127.43308436323143 36.40448202626774))",0,0,0,0,0,0,0,0
다바9728,51.0,27.0,"POLYGON ((127.46652282696942 36.449572575570485, 127.46651895242425 36.458587832550435, 127.47767930065925 36.458590441322215, 127.4776818836898 36.44957518348877, 127.46652282696942 36.449572575570485))",0,0,0,0,0,0,0,0
다바9706,105.0,44.0,"POLYGON ((127.46660763276675 36.25123347163124, 127.46660379591764 36.26024902854353, 127.47773586299772 36.260251618583304, 127.47773842089755 36.251236060821775, 127.46660763276675 36.25123347163124))",0,0,0,0,0,0,0,0
다바9514,11315.0,1460.0,"POLYGON ((127.44429482457441 36.32334923834445, 127.4442884070561 36.33236468354129, 127.45543072222192 36.332369357852606, 127.4554358562381 36.323353911124364, 127.44429482457441 36.32334923834445))",4,0,12,0,0,0,0,1
다바9320,3539.0,152.0,"POLYGON ((127.42195880332221 36.37742921978227, 127.42194979481566 36.38644457908622, 127.43309981669093 36.386451344147865, 127.43310753827136 36.37743598262887, 127.42195880332221 36.37742921978227))",0,0,1,0,0,0,0,0
다바9618,0.0,2.0,"POLYGON ((127.4554153064772 36.35941561625018, 127.4554101633268 36.36843100844932, 127.46655762049473 36.36843464879262, 127.46656147785845 36.35941925540133, 127.4554153064772 36.35941561625018))",0,0,0,0,0,0,0,0
다바9302,6.0,6.0,"POLYGON ((127.42212027376011 36.21515042146194, 127.42211133702205 36.22416602605126, 127.43323828149994 36.224172751319074, 127.43324594156451 36.21515714452374, 127.42212027376011 36.21515042146194))",0,0,0,0,0,0,0,0
다바9221,59.0,95.0,"POLYGON ((127.41079977694484 36.38643677324884, 127.41078947693754 36.39545211635698, 127.4219407823047 36.39545992475076, 127.42194979481566 36.38644457908622, 127.41079977694484 36.38643677324884))",0,0,0,0,0,0,0,0
다바8521,63.0,34.0,"POLYGON ((127.3327498120253 36.38635299079359, 127.33273049961669 36.39536830646333, 127.34388176091534 36.395383402628404, 127.3438997858477 36.38636808201636, 127.3327498120253 36.38635299079359))",0,0,0,0,0,0,0,0
다바8122,0.0,1.0,"POLYGON ((127.28812554599247 36.39529751081272, 127.28810107284679 36.40431278965198, 127.29925358440398 36.40433205651472, 127.2992767695184 36.39531677136835, 127.28812554599247 36.39529751081272))",0,0,0,0,0,0,0,0
다바8520,214.0,42.0,"POLYGON ((127.33276911585308 36.37733766147762, 127.3327498120253 36.38635299079359, 127.3438997858477 36.38636808201636, 127.34391780277127 36.37735274775919, 127.33276911585308 36.37733766147762))",0,0,0,0,0,0,0,0
다바8219,3623.0,96.0,"POLYGON ((127.2993462630706 36.368270834026134, 127.29932310884699 36.377286160122736, 127.31047176831913 36.377304367656684, 127.31049363622284 36.368289035597954, 127.2993462630706 36.368270834026134))",0,0,3,0,0,0,0,0
다바8714,0.0,1.0,"POLYGON ((127.35516672180741 36.323274474020316, 127.35515003634094 36.33228989471487, 127.36629231271299 36.332302878865256, 127.36630771469505 36.323287453916834, 127.35516672180741 36.323274474020316))",0,0,0,0,0,0,0,0
다바9916,163.0,63.0,"POLYGON ((127.48885639505404 36.3413925840248, 127.48885511040808 36.3504080060446, 127.50000000000001 36.35040852575323, 127.50000000000001 36.341393103563206, 127.48885639505404 36.3413925840248))",1,0,0,0,0,0,0,0
다바9019,2251.0,35.0,"POLYGON ((127.38852548833242 36.368387324383434, 127.38851262477753 36.37740268863779, 127.39966134600351 36.377412572785374, 127.39967292321036 36.368397205294414, 127.38852548833242 36.368387324383434))",0,0,1,0,0,0,0,0
다바8524,2642.0,72.0,"POLYGON ((127.33269184904135 36.41339889685884, 127.33267251086677 36.422414171581984, 127.343827638029 36.42242928258073, 127.34384568700966 36.41341400291189, 127.33269184904135 36.41339889685884))",0,0,0,0,0,0,0,1
다바9017,33315.0,268.0,"POLYGON ((127.38855119829874 36.35035655495968, 127.38853834617197 36.3593719464903, 127.39968449527336 36.35938182416542, 127.39969606219489 36.35036642939965, 127.38855119829874 36.35035655495968))",4,0,13,0,0,0,1,1
다바8825,41.0,10.0,"POLYGON ((127.3661379158506 36.422456378194376, 127.36612243839132 36.43147165308301, 127.37727887768176 36.43148364161686, 127.3772930653638 36.42246836280487, 127.3661379158506 36.422456378194376))",0,0,0,0,0,0,0,0
다바8722,55.0,89.0,"POLYGON ((127.35503303022641 36.39539745768929, 127.35501628533382 36.40441276925742, 127.36616885014061 36.404425787473414, 127.36618430697762 36.39541047164371, 127.35503303022641 36.39539745768929))",0,0,0,0,0,0,0,0
라바0021,0.0,0.0,"POLYGON ((127.50000000000001 36.386470078177105, 127.50000000000001 36.39548543219249, 127.5111513213922 36.395484911632124, 127.51115003388855 36.38646955778715, 127.50000000000001 36.386470078177105))",0,0,0,0,0,0,0,0
라바0124,0.0,0.0,"POLYGON ((127.51115389811675 36.413515578404095, 127.51115518733815 36.42253089132852, 127.52231037410318 36.42252932811295, 127.52230779566064 36.413514015700166, 127.51115389811675 36.413515578404095))",0,0,0,0,0,0,0,0
다바9033,0.0,0.0,"POLYGON ((127.38834487727627 36.49460118222084, 127.38833193343156 36.50361635539538, 127.39949872368754 36.50362628493288, 127.39951037315528 36.49461110851139, 127.38834487727627 36.49460118222084))",0,0,0,0,0,0,0,0
다바8831,0.0,11.0,"POLYGON ((127.36604494782634 36.47654782275584, 127.36602942903758 36.48556301572726, 127.3771936190411 36.48557502781992, 127.37720784460852 36.47655983091979, 127.36604494782634 36.47654782275584))",0,0,0,0,0,0,0,0
다바9928,0.0,0.0,"POLYGON ((127.48884094155795 36.44957674823991, 127.48883965004255 36.45859200658544, 127.50000000000001 36.45859252833989, 127.50000000000001 36.449577269823656, 127.48884094155795 36.44957674823991))",0,0,0,0,0,0,0,0
다바8832,0.0,0.0,"POLYGON ((127.36602942903758 36.48556301572726, 127.36601390334957 36.49457819504128, 127.37717938714928 36.49459021106354, 127.3771936190411 36.48557502781992, 127.36602942903758 36.48556301572726))",0,0,0,0,0,0,0,0
다바9102,0.0,0.0,"POLYGON ((127.39986895062827 36.21513387239678, 127.39985746054883 36.2241494715559, 127.41098439651587 36.22415826612979, 127.41099460992565 36.21514266408587, 127.39986895062827 36.21513387239678))",0,0,0,0,0,0,0,0
다바9910,0.0,0.0,"POLYGON ((127.48886409095292 36.2872997657001, 127.48886280972764 36.29631526948646, 127.50000000000001 36.296315788174276, 127.50000000000001 36.28730028421791, 127.48886409095292 36.2872997657001))",0,0,0,0,0,0,0,0
다바8015,0.0,0.0,"POLYGON ((127.27715434134296 36.33216992158033, 127.2771286601849 36.341185289324315, 127.2882721566878 36.34120555111377, 127.28829655382009 36.33219017673232, 127.27715434134296 36.33216992158033))",0,0,0,0,0,0,0,0
다바9927,0.0,0.0,"POLYGON ((127.48884223249948 36.44056147624773, 127.48884094155795 36.44957674823991, 127.50000000000001 36.449577269823656, 127.50000000000001 36.440561997660815, 127.48884223249948 36.44056147624773))",0,0,0,0,0,0,0,0
다바9029,0.0,37.0,"POLYGON ((127.38839659516094 36.458540352965805, 127.38838367430864 36.46755558076052, 127.3995452905069 36.46756549731469, 127.39955691928147 36.458550266276, 127.38839659516094 36.458540352965805))",0,0,0,0,0,0,0,0
다바8324,0.0,0.0,"POLYGON ((127.31038419945534 36.41336555940437, 127.31036228290495 36.422380823212954, 127.32151739230108 36.422398018458516, 127.32153801966564 36.41338274902212, 127.31038419945534 36.41336555940437))",0,0,0,0,0,0,0,0
다바8016,0.0,1.0,"POLYGON ((127.2771286601849 36.341185289324315, 127.27710296761187 36.350200643421864, 127.28824774871129 36.35022091185029, 127.2882721566878 36.34120555111377, 127.2771286601849 36.341185289324315))",0,0,0,0,0,0,0,0
다바8119,0.0,0.0,"POLYGON ((127.28819890020587 36.368251592383224, 127.28817445966708 36.37726691217703, 127.29932310884699 36.377286160122736, 127.2993462630706 36.368270834026134, 127.28819890020587 36.368251592383224))",0,0,0,0,0,0,0,0
라바0027,0.0,0.0,"POLYGON ((127.50000000000001 36.440561997660815, 127.50000000000001 36.449577269823656, 127.51115905844206 36.44957674823991, 127.51115776750055 36.44056147624773, 127.50000000000001 36.440561997660815))",0,0,0,0,0,0,0,0
다바8703,0.0,0.0,"POLYGON ((127.35534977341963 36.22410394676732, 127.35533316931132 36.233119517373105, 127.36646135867421 36.23313245478397, 127.36647668555632 36.224116879934904, 127.35534977341963 36.22410394676732))",0,0,0,0,0,0,0,0
다바8527,0.0,0.0,"POLYGON ((127.3326338087242 36.44044468007259, 127.3326144447483 36.44945991383742, 127.3437734429319 36.44947503967996, 127.3437915159938 36.44045980096606, 127.3326338087242 36.44044468007259))",0,0,0,0,0,0,0,0
다바9829,0.0,0.0,"POLYGON ((127.47767930065925 36.458590441322215, 127.47767671648037 36.46760568550758, 127.48883835795297 36.46760725128302, 127.48883965004255 36.45859200658544, 127.47767930065925 36.458590441322215))",0,0,0,0,0,0,0,0
다바9911,0.0,0.0,"POLYGON ((127.48886280972764 36.29631526948646, 127.48886152793287 36.30533075964834, 127.50000000000001 36.305331278506195, 127.50000000000001 36.296315788174276, 127.48886280972764 36.29631526948646))",0,0,0,0,0,0,0,0
다바9803,0.0,0.0,"POLYGON ((127.47774608778113 36.224189305834535, 127.47774353328876 36.23320490444607, 127.48887176636055 36.23320645694181, 127.48887304360689 36.224190857821085, 127.47774608778113 36.224189305834535))",0,0,0,0,0,0,0,0
다바8628,0.0,0.0,"POLYGON ((127.3437734429319 36.44947503967996, 127.34375536183558 36.458490264739616, 127.35491565954514 36.458504352040066, 127.35493244914991 36.44948912237162, 127.3437734429319 36.44947503967996))",0,0,0,0,0,0,0,0
다마8699,0.0,0.0,"POLYGON ((127.34429431458561 36.18802757866364, 127.34427646500646 36.19704319916415, 127.35539954150177 36.19705715323333, 127.35541611612602 36.18804152815421, 127.34429431458561 36.18802757866364))",0,0,0,0,0,0,0,0
다바8600,0.0,0.0,"POLYGON ((127.34427646500646 36.19704319916415, 127.34425860749471 36.2060588060473, 127.35538295951152 36.20607276469612, 127.35539954150177 36.19705715323333, 127.34427646500646 36.19704319916415))",0,0,0,0,0,0,0,0
다바8325,0.0,0.0,"POLYGON ((127.31036228290495 36.422380823212954, 127.31034035661187 36.43139607336755, 127.3214967557669 36.43141327424223, 127.32151739230108 36.422398018458516, 127.31036228290495 36.422380823212954))",0,0,0,0,0,0,0,0
다바8400,0.0,0.0,"POLYGON ((127.32203033638025 36.197012190157906, 127.32200992783655 36.20602778686408, 127.3331342634141 36.206043813435805, 127.33315339644375 36.19702821147153, 127.32203033638025 36.197012190157906))",0,0,0,0,0,0,0,0
다바8701,0.0,0.0,"POLYGON ((127.35538295951152 36.20607276469612, 127.35536637015193 36.215088362541216, 127.36649200562977 36.21510129146648, 127.36650731889767 36.206085689380004, 127.35538295951152 36.20607276469612))",0,0,0,0,0,0,0,0
다바8826,0.0,0.0,"POLYGON ((127.36612243839132 36.43147165308301, 127.36610695405166 36.44048691432202, 127.37726468369269 36.44049890678011, 127.37727887768176 36.43148364161686, 127.36612243839132 36.43147165308301))",0,0,0,0,0,0,0,0
다바9909,0.0,0.0,"POLYGON ((127.48886537160904 36.278284248290575, 127.48886409095292 36.2872997657001, 127.50000000000001 36.28730028421791, 127.50000000000001 36.278284766638436, 127.48886537160904 36.278284248290575))",0,0,0,0,0,0,0,0
다바8423,0.0,0.0,"POLYGON ((127.32155863786481 36.40436746593435, 127.32153801966564 36.41338274902212, 127.33269184904135 36.41339889685884, 127.33271117862336 36.40438360848552, 127.32155863786481 36.40436746593435))",0,0,0,0,0,0,0,0
다바9601,0.0,0.0,"POLYGON ((127.45550239125915 36.20615186389799, 127.45549728681455 36.21516748770035, 127.46662296312594 36.21517110781347, 127.4666267914603 36.20615548282354, 127.45550239125915 36.20615186389799))",0,0,0,0,0,0,0,0
다바8732,0.0,0.0,"POLYGON ((127.35486524593338 36.48554995911329, 127.35484842645226 36.494565134156026, 127.36601390334957 36.49457819504128, 127.36602942903758 36.48556301572726, 127.35486524593338 36.48554995911329))",0,0,0,0,0,0,0,0
다바8626,0.0,0.0,"POLYGON ((127.34380958102494 36.43144454859922, 127.3437915159938 36.44045980096606, 127.35494923129419 36.44047387904997, 127.35496600598128 36.43145862207642, 127.34380958102494 36.43144454859922))",0,0,0,0,0,0,0,0
다마8598,0.0,0.0,"POLYGON ((127.33319163700932 36.1789969666889, 127.33317252097422 36.188012595888786, 127.34429431458561 36.18802757866364, 127.34431215623579 36.179011944547106, 127.33319163700932 36.1789969666889))",0,0,0,0,0,0,0,0
다바8906,0.0,0.0,"POLYGON ((127.37756143680808 36.251175473854644, 127.3775473684144 36.26019101174406, 127.38867940593647 36.2602018898806, 127.38869219539431 36.251186348424405, 127.37756143680808 36.251175473854644))",0,0,0,0,0,0,0,0
다바9630,0.0,0.0,"POLYGON ((127.45535343755608 36.46759942240706, 127.4553482669028 36.476614650893744, 127.4665111981657 36.47661830556423, 127.4665150761566 36.46760307588212, 127.45535343755608 36.46759942240706))",0,0,0,0,0,0,0,0
다바9306,0.0,0.0,"POLYGON ((127.42208450297018 36.25121275811947, 127.42207555033433 36.26022830823786, 127.43320760718277 36.26023504233476, 127.433215280874 36.251219490008346, 127.42208450297018 36.25121275811947))",0,0,0,0,0,0,0,0
다바9130,0.0,0.0,"POLYGON ((127.3995452905069 36.46756549731469, 127.3995336565626 36.47658071470101, 127.41069657058512 36.47658959031487, 127.41070691187491 36.46757437002539, 127.3995452905069 36.46756549731469))",0,0,0,0,0,0,0,0
라바0220,0.0,0.0,"POLYGON ((127.5222974933421 36.37745262964602, 127.52230006720501 36.386467996617405, 127.53345009937738 36.386465394668086, 127.53344623858362 36.377450028548644, 127.5222974933421 36.37745262964602))",0,0,0,0,0,0,0,0
다바9307,0.0,0.0,"POLYGON ((127.42207555033433 36.26022830823786, 127.4220665937195 36.269243844735236, 127.43319993008097 36.26925058104063, 127.43320760718277 36.26023504233476, 127.42207555033433 36.26022830823786))",0,0,0,0,0,0,0,0
다마8498,0.0,0.0,"POLYGON ((127.32207112627435 36.1789809558879, 127.32205073585816 36.18799657983206, 127.33317252097422 36.188012595888786, 127.33319163700932 36.1789969666889, 127.32207112627435 36.1789809558879))",0,0,0,0,0,0,0,0
다바8905,0.0,0.0,"POLYGON ((127.37757549895196 36.24215992234273, 127.37756143680808 36.251175473854644, 127.38869219539431 36.251186348424405, 127.3887049791705 36.24217079334651, 127.37757549895196 36.24215992234273))",0,0,0,0,0,0,0,0
다바8422,0.0,9.0,"POLYGON ((127.3215792469028 36.39535216919653, 127.32155863786481 36.40436746593435, 127.33271117862336 36.40438360848552, 127.33273049961669 36.39536830646333, 127.3215792469028 36.39535216919653))",0,0,0,0,0,0,0,0
다바9600,0.0,0.0,"POLYGON ((127.45550749343622 36.19713622648382, 127.45550239125915 36.20615186389799, 127.4666267914603 36.20615548282354, 127.466630618094 36.197139844222036, 127.45550749343622 36.19713622648382))",0,0,0,0,0,0,0,0
다바9731,0.0,0.0,"POLYGON ((127.4665111981657 36.47661830556423, 127.46650731845077 36.48563352159549, 127.4776715446756 36.4856361329289, 127.47767413115267 36.47662091604357, 127.4665111981657 36.47661830556423))",0,0,0,0,0,0,0,0
다바7915,0.0,0.0,"POLYGON ((127.26601214027559 36.332148627725616, 127.26598517509692 36.341163988491765, 127.2771286601849 36.341185289324315, 127.27715434134296 36.33216992158033, 127.26601214027559 36.332148627725616))",0,0,0,0,0,0,0,0
다바8120,0.0,0.0,"POLYGON ((127.28817445966708 36.37726691217703, 127.28815000826425 36.38628221832063, 127.29929994433115 36.38630147257058, 127.29932310884699 36.377286160122736, 127.28817445966708 36.37726691217703))",0,0,0,0,0,0,0,0
다바8424,0.0,0.0,"POLYGON ((127.32153801966564 36.41338274902212, 127.32151739230108 36.422398018458516, 127.33267251086677 36.422414171581984, 127.33269184904135 36.41339889685884, 127.32153801966564 36.41338274902212))",0,0,0,0,0,0,0,0
다바9811,0.0,4.0,"POLYGON ((127.4777256200247 36.2963137134231, 127.47772305643545 36.30532920307487, 127.48886152793287 36.30533075964834, 127.48886280972764 36.29631526948646, 127.4777256200247 36.2963137134231))",0,0,0,0,0,0,0,0
라바0321,0.0,0.0,"POLYGON ((127.53345009937738 36.386465394668086, 127.53345396188729 36.39548074714964, 127.54460527984556 36.3954771032282, 127.54460012983355 36.386461751939635, 127.53345009937738 36.386465394668086))",0,0,0,0,0,0,0,0
다바9808,0.0,0.0,"POLYGON ((127.47773330396103 36.269267162725534, 127.477730743787 36.278282693247114, 127.48886537160904 36.278284248290575, 127.48886665169618 36.26926871725922, 127.47773330396103 36.269267162725534))",0,0,0,0,0,0,0,0
다바9925,0.0,0.0,"POLYGON ((127.48884481266187 36.42253089132852, 127.48884352286736 36.431546190610156, 127.50000000000001 36.43154671185262, 127.50000000000001 36.422531412400396, 127.48884481266187 36.42253089132852))",0,0,0,0,0,0,0,0
다바7916,0.0,0.0,"POLYGON ((127.26598517509692 36.341163988491765, 127.26595819793258 36.35017933560989, 127.27710296761187 36.350200643421864, 127.2771286601849 36.341185289324315, 127.26598517509692 36.341163988491765))",0,0,0,0,0,0,0,0
다바9804,0.0,0.0,"POLYGON ((127.47774353328876 36.23320490444607, 127.47774097766107 36.242220489442246, 127.48887048854658 36.24222204244731, 127.48887176636055 36.23320645694181, 127.47774353328876 36.23320490444607))",0,0,0,0,0,0,0,0
다바8017,0.0,0.0,"POLYGON ((127.27710296761187 36.350200643421864, 127.27707726361871 36.35921598387165, 127.28822332988562 36.35923625894054, 127.28824774871129 36.35022091185029, 127.27710296761187 36.350200643421864))",0,0,0,0,0,0,0,0
다바8003,0.0,0.0,"POLYGON ((127.27746162676472 36.22398444471137, 127.27743608218121 36.2329999761094, 127.28856420796816 36.23302015834841, 127.28858847535435 36.22400462033092, 127.27746162676472 36.22398444471137))",0,0,0,0,0,0,0,0
다바9303,0.0,2.0,"POLYGON ((127.42211133702205 36.22416602605126, 127.42210239631223 36.23318161702483, 127.43323061803105 36.23318834449919, 127.43323828149994 36.224172751319074, 127.42211133702205 36.22416602605126))",0,0,0,0,0,0,0,0
다바8301,0.0,0.0,"POLYGON ((127.3108856013289 36.20601072633471, 127.31086390763852 36.21502630382131, 127.32198951022292 36.21504336994926, 127.32200992783655 36.20602778686408, 127.3108856013289 36.20601072633471))",0,0,0,0,0,0,0,0
다바8725,0.0,0.0,"POLYGON ((127.35498277321464 36.42244335145228, 127.35496600598128 36.43145862207642, 127.36612243839132 36.43147165308301, 127.3661379158506 36.422456378194376, 127.35498277321464 36.42244335145228))",0,0,0,0,0,0,0,0
다바7918,0.0,0.0,"POLYGON ((127.26593120877712 36.359194669078676, 127.2659042076251 36.368209988896794, 127.27705154820019 36.36823131067234, 127.27707726361871 36.35921598387165, 127.26593120877712 36.359194669078676))",0,0,0,0,0,0,0,0
다바7814,0.0,0.0,"POLYGON ((127.25489818783157 36.32311092807529, 127.2548699511884 36.332126295171605, 127.26601214027559 36.332148627725616, 127.26603909347409 36.32313325331273, 127.25489818783157 36.32311092807529))",0,0,0,0,0,0,0,0
라바0116,0.0,0.0,"POLYGON ((127.51114360494597 36.3413925840248, 127.51114488959193 36.3504080060446, 127.52228977861284 36.350406446918804, 127.52228720932118 36.34139102540969, 127.51114360494597 36.3413925840248))",0,0,0,0,0,0,0,0
다바8125,0.0,0.0,"POLYGON ((127.28805209391376 36.42234330636681, 127.2880275881165 36.431358544239764, 127.29918396720396 36.43137783003241, 127.29920718325148 36.42236258584805, 127.28805209391376 36.42234330636681))",0,0,0,0,0,0,0,0
라바0023,0.0,0.0,"POLYGON ((127.50000000000001 36.404500772569044, 127.50000000000001 36.41351609930545, 127.51115389811675 36.413515578404095, 127.51115260946817 36.4045002518382, 127.50000000000001 36.404500772569044))",0,0,0,0,0,0,0,0
다바9831,0.0,0.0,"POLYGON ((127.47767413115267 36.47662091604357, 127.4776715446756 36.4856361329289, 127.48883577205035 36.48563769972911, 127.48883706528899 36.47662248233134, 127.47767413115267 36.47662091604357))",0,0,0,0,0,0,0,0
다바9919,0.0,0.0,"POLYGON ((127.48885253940286 36.36843880918581, 127.48885125304307 36.37745419030462, 127.50000000000001 36.377454710524184, 127.50000000000001 36.368439329235024, 127.48885253940286 36.36843880918581))",0,0,0,0,0,0,0,0
다바7917,0.0,0.0,"POLYGON ((127.26595819793258 36.35017933560989, 127.26593120877712 36.359194669078676, 127.27707726361871 36.35921598387165, 127.27710296761187 36.350200643421864, 127.26595819793258 36.35017933560989))",0,0,0,0,0,0,0,0
다바9501,0.0,0.0,"POLYGON ((127.44437799332552 36.206147210994736, 127.44437161277169 36.215162833270185, 127.45549728681455 36.21516748770035, 127.45550239125915 36.20615186389799, 127.44437799332552 36.206147210994736))",0,0,0,0,0,0,0,0
다마9599,0.0,0.0,"POLYGON ((127.44439074593129 36.18811592560867, 127.44438437104493 36.197131575107115, 127.45550749343622 36.19713622648382, 127.45551259334685 36.18812057545916, 127.44439074593129 36.18811592560867))",0,0,0,0,0,0,0,0
다바8625,0.0,0.0,"POLYGON ((127.343827638029 36.42242928258073, 127.34380958102494 36.43144454859922, 127.35496600598128 36.43145862207642, 127.35498277321464 36.42244335145228, 127.343827638029 36.42242928258073))",0,0,0,0,0,0,0,0
다바8731,0.0,0.0,"POLYGON ((127.35488205794027 36.4765347704122, 127.35486524593338 36.48554995911329, 127.36602942903758 36.48556301572726, 127.36604494782634 36.47654782275584, 127.35488205794027 36.4765347704122))",0,0,0,0,0,0,0,0
다바9805,0.0,0.0,"POLYGON ((127.47774097766107 36.242220489442246, 127.47773842089755 36.251236060821775, 127.48886921016471 36.25123761433627, 127.48887048854658 36.24222204244731, 127.47774097766107 36.242220489442246))",0,0,0,0,0,0,0,0
다바9311,0.0,0.0,"POLYGON ((127.42203969998313 36.29629037248785, 127.42203072743433 36.30530585448784, 127.43316918753736 36.30531259963229, 127.43317687829685 36.296297115421794, 127.42203969998313 36.29629037248785))",0,0,0,0,0,0,0,0
다바9828,0.0,0.0,"POLYGON ((127.4776818836898 36.44957518348877, 127.47767930065925 36.458590441322215, 127.48883965004255 36.45859200658544, 127.48884094155795 36.44957674823991, 127.4776818836898 36.44957518348877))",0,0,0,0,0,0,0,0
다바9819,0.0,0.0,"POLYGON ((127.47770507937724 36.36843724903825, 127.47770250665792 36.37745262964602, 127.48885125304307 36.37745419030462, 127.48885253940286 36.36843880918581, 127.47770507937724 36.36843724903825))",0,0,0,0,0,0,0,0
다바8707,0.0,0.0,"POLYGON ((127.35528331269659 36.2601661474551, 127.35526667905056 36.26918166356624, 127.36639998299727 36.26919461795985, 127.36641533714497 36.260179097601586, 127.35528331269659 36.2601661474551))",0,0,0,0,0,0,0,0
다바9904,0.0,0.0,"POLYGON ((127.48887176636055 36.23320645694181, 127.48887048854658 36.24222204244731, 127.50000000000001 36.2422225601157, 127.50000000000001 36.23320697444043, 127.48887176636055 36.23320645694181))",0,0,0,0,0,0,0,0
다바7815,0.0,0.0,"POLYGON ((127.2548699511884 36.332126295171605, 127.25484170199458 36.341141648619555, 127.26598517509692 36.341163988491765, 127.26601214027559 36.332148627725616, 127.2548699511884 36.332126295171605))",0,0,0,0,0,0,0,0
다바8723,0.0,0.0,"POLYGON ((127.35501628533382 36.40441276925742, 127.3549995329977 36.413428067178856, 127.36615338643266 36.41344108965741, 127.36616885014061 36.404425787473414, 127.35501628533382 36.40441276925742))",0,0,0,0,0,0,0,0
다바9404,0.0,0.0,"POLYGON ((127.43323061803105 36.23318834449919, 127.43322295115622 36.2422039240627, 127.44435245409105 36.24220961841031, 127.44435884315575 36.233194036979306, 127.43323061803105 36.23318834449919))",0,0,0,0,0,0,0,0
다바8807,0.0,0.0,"POLYGON ((127.36641533714497 36.260179097601586, 127.36639998299727 36.26919461795985, 127.3775332937681 36.269206536009676, 127.3775473684144 36.26019101174406, 127.36641533714497 36.260179097601586))",0,0,0,0,0,0,0,0
다바8021,0.0,0.0,"POLYGON ((127.27700008306631 36.386261923321264, 127.27697433334049 36.39527720916685, 127.28812554599247 36.39529751081272, 127.28815000826425 36.38628221832063, 127.27700008306631 36.386261923321264))",0,0,0,0,0,0,0,0
라바0421,0.0,0.0,"POLYGON ((127.54460012983355 36.386461751939635, 127.54460527984556 36.3954771032282, 127.55575659551454 36.39547241818738, 127.55575015800147 36.38645706843264, 127.54460012983355 36.386461751939635))",0,0,0,0,0,0,0,0
다바9101,0.0,0.0,"POLYGON ((127.39988043560352 36.20611825962204, 127.39986895062827 36.21513387239678, 127.41099460992565 36.21514266408587, 127.41100481879838 36.206127048426985, 127.39988043560352 36.20611825962204))",0,0,0,0,0,0,0,0
다바9907,0.0,0.0,"POLYGON ((127.48886793121467 36.26025317260734, 127.48886665169618 36.26926871725922, 127.50000000000001 36.26926923543715, 127.50000000000001 36.26025369061538, 127.48886793121467 36.26025317260734))",0,0,0,0,0,0,0,0
다바8022,0.0,0.0,"POLYGON ((127.27697433334049 36.39527720916685, 127.27694857216846 36.40429248135809, 127.28810107284679 36.40431278965198, 127.28812554599247 36.39529751081272, 127.27697433334049 36.39527720916685))",0,0,0,0,0,0,0,0
다바9908,0.0,0.0,"POLYGON ((127.48886665169618 36.26926871725922, 127.48886537160904 36.278284248290575, 127.50000000000001 36.278284766638436, 127.50000000000001 36.26926923543715, 127.48886665169618 36.26926871725922))",0,0,0,0,0,0,0,0
다바7711,0.0,0.0,"POLYGON ((127.24384577631349 36.29604140427666, 127.24381629555882 36.305056804658506, 127.25495462348881 36.30508015294286, 127.25498282251432 36.29606474490938, 127.24384577631349 36.29604140427666))",0,0,0,0,0,0,0,0
다바9830,0.0,4.0,"POLYGON ((127.47767671648037 36.46760568550758, 127.47767413115267 36.47662091604357, 127.48883706528899 36.47662248233134, 127.48883835795297 36.46760725128302, 127.47767671648037 36.46760568550758))",0,0,0,0,0,0,0,0
다바8014,0.0,0.0,"POLYGON ((127.27718001109135 36.32315454019121, 127.27715434134296 36.33216992158033, 127.28829655382009 36.33219017673232, 127.28832094011312 36.32317478870724, 127.27718001109135 36.32315454019121))",0,0,0,0,0,0,0,0
라바0322,0.0,0.0,"POLYGON ((127.53345396188729 36.39548074714964, 127.53345782611419 36.404496085992, 127.54461043214684 36.40449244087732, 127.54460527984556 36.3954771032282, 127.53345396188729 36.39548074714964))",0,0,0,0,0,0,0,0
다바8425,0.0,0.0,"POLYGON ((127.32151739230108 36.422398018458516, 127.3214967557669 36.43141327424223, 127.3326531640957 36.431429432653665, 127.33267251086677 36.422414171581984, 127.32151739230108 36.422398018458516))",0,0,0,0,0,0,0,0
다바8830,0.0,0.0,"POLYGON ((127.36606045971897 36.46753261612832, 127.36604494782634 36.47654782275584, 127.37720784460852 36.47655983091979, 127.37722206385452 36.46754462036446, 127.36606045971897 36.46753261612832))",0,0,0,0,0,0,0,0
라바0522,0.0,0.0,"POLYGON ((127.55575659551454 36.39547241818738, 127.5557630358892 36.404487754302316, 127.5669156367686 36.40448202626774, 127.56690790832188 36.395466692027924, 127.55575659551454 36.39547241818738))",0,0,0,0,0,0,0,0
다마9499,0.0,0.0,"POLYGON ((127.43326890134753 36.18811024245961, 127.43326125148674 36.19712589009268, 127.44438437104493 36.197131575107115, 127.44439074593129 36.18811592560867, 127.43326890134753 36.18811024245961))",0,0,0,0,0,0,0,0
다바9132,0.0,0.0,"POLYGON ((127.39952201744616 36.485595918433674, 127.39951037315528 36.49461110851139, 127.41067587421114 36.4946199899336, 127.4106862246979 36.48560479695137, 127.39952201744616 36.485595918433674))",0,0,0,0,0,0,0,0
